id,brand,x,y,name,category,likes,talking
580,Alessandra_Ambrosio,20.63428582,3.533288242,Alessandra_Ambrosio,Public_figure,398384,4588
581,Alex_Campos,34.90936916,8.908308043,Alex_Campos,Musician_band,3511689,127017
582,Chacos,-11.87787012,-5.290006324,Chacos,Outdoor_gear_sporting_goods,47244,4146
583,Chad_Ochocinco,-25.75462884,11.58156848,Chad_Ochocinco,Athlete,1976619,0
584,Alex_Evans,19.75919174,-18.9290257,Alex_Evans,Public_figure,443877,67268
585,Alex_Jones,-23.45951436,-18.4763658,Alex_Jones,Public_figure,290159,7719
586,Chaka_Khan,12.67656553,12.28599579,Chaka_Khan,Musician_band,407630,38276
587,Chalene_Johnson,-3.941369941,14.533604,Chalene_Johnson,Public_figure,106434,15523
588,FLY_MOBILE,42.27162512,-3.610100673,FLY_MOBILE,Telecommunication,119640,510
589,Micromax_Mobile,42.07692179,-3.228159771,Micromax_Mobile,Product_service,244447,3994
590,Samsung_Mobile_India,42.14130592,-3.059473508,Samsung_Mobile_India,Product_service,3283898,206269
591,Champion,-13.23828832,8.449009946,Champion,Clothing,689176,6840
592,Champs_Sports,-18.69884481,6.159269182,Champs_Sports,Retail_and_consumer_merchandise,1621408,55876
593,Channel_955,-10.53836058,2.44322141,Channel_955,Radio_station,112209,47064
594,Alice_in_Chains,10.2812253,-16.86640516,Alice_in_Chains,Musician_band,2665390,10951
595,Alice_in_Wonderland,21.88883733,-7.043614465,Alice_in_Wonderland,Movie,10452972,80958
596,Alicia_Keys,18.48309412,5.420956873,Alicia_Keys,Musician_band,18507492,417062
597,Ali_Fedotowsky,-16.20583629,-24.13809578,Ali_Fedotowsky,Public_figure,121902,1488
598,Alison_Sweeney,-17.45466773,-24.38690712,Alison_Sweeney,Actor_director,159365,573
599,Channel_One_News,20.69642731,-9.234399281,Channel_One_News,Tv_show,98512,172
600,Al_Jazeera_Channel_,26.27785647,15.44330233,Al_Jazeera_Channel_,Tv_channel,2307221,36044
601,Channel_v_India,43.21661437,-2.263189394,Channel_v_India,Tv_channel,1464730,36591
602,Al_Jazeera_English,-5.777184085,-18.40352339,Al_Jazeera_English,Tv_network,1085929,17316
603,Channing_Tatum_Unwrapped,22.72004166,2.033142921,Channing_Tatum_Unwrapped,Actor_director,779003,259744
604,Allegiant,21.66159763,28.73442818,Allegiant,Travel_leisure,66008,512
605,Allen_Iverson,-20.07659817,5.914217641,Allen_Iverson,Athlete,1356673,7034
606,Allen_Theatres,-6.600319553,1.128563999,Allen_Theatres,Movie_theater,10648,1006
607,Chappelle_s_Show,9.089291028,4.779183977,Chappelle_s_Show,Tv_show,902320,3878
608,ChapStick,0.091165793,-1.055518559,ChapStick,Health_beauty,3247539,10673
609,Charles_Krauthammer,-26.69997683,-17.74956455,Charles_Krauthammer,Journalist,57329,0
610,Charleston,-9.546930978,-0.531182492,Charleston,Landmark,85989,0
611,Allen_West,-26.89502689,-17.21267405,Allen_West,Politician,109417,51740
612,CharlesTrippy,22.17817465,-13.37539477,CharlesTrippy,Public_figure,158112,337
613,AllFacebook_com,-0.410870051,-37.71800732,AllFacebook_com,Editor,464656,2517
614,Charlie_Baker,-27.01486771,-18.5527133,Charlie_Baker,Public_figure,31783,199
615,Charlie_Hunnam,-7.127654677,-7.727329285,Charlie_Hunnam,Actor_director,145785,8809
616,Charlie_Murphy,11.94614259,9.528360574,Charlie_Murphy,Actor_director,65677,300
617,Charlie_St_Cloud,22.92609373,-8.453015654,Charlie_St_Cloud,Movie,2234069,9299
618,Charlie_Wilson_Music,13.59176549,11.5514397,Charlie_Wilson_Music,Musician_band,514535,28123
619,Charlotte_Checkers_Hockey_Club,-21.67029453,-1.550005716,Charlotte_Checkers_Hockey_Club,Professional_sports_team,34099,973
620,All_My_Children,-15.34964544,-24.18300691,All_My_Children,Tv_show,462589,536
621,Charlotte_Motor_Speedway,-19.93686962,-6.330221337,Charlotte_Motor_Speedway,Local_business,59303,0
622,Charlotte_Russe,5.265831514,30.47626386,Charlotte_Russe,Clothing,1108038,15195
623,AllPosters_com,19.87230971,-6.671579843,AllPosters_com,Home_decor,545282,13976
624,Charming_Charlie,1.152295845,5.666729544,Charming_Charlie,Retail_and_consumer_merchandise,255807,4473
625,CHAYANNE,34.24371786,9.356715489,CHAYANNE,Musician_band,2885931,25707
626,Allstar_Weekend,25.25065785,-9.46963463,Allstar_Weekend,Musician_band,1029919,13018
627,Cheaper_Than_Dirt,-25.09713585,-14.22538339,Cheaper_Than_Dirt,Retail_and_consumer_merchandise,156225,36459
628,Cheap_Trick,9.174740479,-14.84272539,Cheap_Trick,Musician_band,322626,5523
629,Cheech_Chong,9.228792176,-14.88550487,Cheech_Chong,Public_figure,1051364,9081
630,Cheerios,-11.91660856,35.4061819,Cheerios,Food_beverages,786237,4961
631,All_That_Remains,14.67990442,-19.48100273,All_That_Remains,Musician_band,1034777,6436
632,Cheez_It,-10.24779635,34.41572267,Cheez_It,Company,3255150,29582
633,All_Time_Low,18.84620081,-19.5068264,All_Time_Low,Musician_band,2493509,26527
634,Chef_G_Garvin,13.23122029,12.64267526,Chef_G_Garvin,Public_figure,53882,649
635,Chelsea_FC,25.69959912,12.10207952,Chelsea_FC,Professional_sports_team,995092,12051
636,All_Travel,20.62134248,28.27434798,All_Travel,Travel_leisure,8756,804
637,All_You_magazine,-10.63869968,29.88096365,All_You_magazine,Magazine,293721,3370
638,Chelsea_Grin,15.83091008,-20.32584526,Chelsea_Grin,Musician_band,396749,21058
639,AL_ROJO_VIVO,34.01941344,10.27696014,AL_ROJO_VIVO,Tv_show,128347,4685
640,Chelsea_Handler,5.295470597,16.37229764,Chelsea_Handler,Comedian,1861598,0
641,Chelsea_Lately,5.435380025,15.87197508,Chelsea_Lately,Tv_show,1475969,10175
642,Alter_Bridge,11.58386627,-16.81855064,Alter_Bridge,Musician_band,712916,24295
643,Chelsea_s_Beads,-17.16288403,9.436932624,Chelsea_s_Beads,Local_business,29896,123
644,Alternative_Press,17.85786228,-20.43985728,Alternative_Press,Magazine,121097,5220
645,Chess,6.907226017,3.17236385,Chess,App_page,5773294,67705
646,Chevrolet,-17.68180904,-10.09265868,Chevrolet,Cars,1255166,29550
647,Chevrolet_Volt,-17.13443112,-9.857640202,Chevrolet_Volt,Cars,185327,2268
648,Chevy_Camaro,-17.84315849,-9.978537796,Chevy_Camaro,Cars,2905016,17046
649,Chevy_Silverado,-18.71111649,-10.67320069,Chevy_Silverado,Cars,437984,4445
650,Chex_Mix,-10.84815859,34.06056777,Chex_Mix,Food_beverages,1326663,6634
651,Cheyenne_Frontier_Days_,-20.18267554,-12.31029895,Cheyenne_Frontier_Days_,Attractions_things_to_do,46848,5644
652,Cheyenne_Mountain_Zoo,-11.78742225,-0.70355406,Cheyenne_Mountain_Zoo,Attractions_things_to_do,24601,3403
653,Chicago_Blackhawks,0.681819123,22.35644937,Chicago_Blackhawks,Professional_sports_team,1163990,8138
654,Alvin_Ailey_American_Dance_Theater,11.70534713,12.46455999,Alvin_Ailey_American_Dance_Theater,Non_profit_organization,171307,31758
655,Chicago_Botanic_Garden,0.373395027,20.00723933,Chicago_Botanic_Garden,Attractions_things_to_do,26283,1134
656,Aly_AJ,23.5688921,-1.649172331,Aly_AJ,Musician_band,246098,815
657,Amar_e_Stoudemire,-17.8071035,4.466611794,Amar_e_Stoudemire,Athlete,573906,5103
658,Chicago_Fire,0.295899253,21.5911523,Chicago_Fire,Professional_sports_team,100493,5736
659,Amazon_MP3,-1.676358325,-3.972707955,Amazon_MP3,Movies_music,199788,7897
660,AMC_Theatres,-2.421544917,0.202075778,AMC_Theatres,Movies_music,3501036,284521
661,American_Apparel,-0.582346676,-3.60750575,American_Apparel,Clothing,946201,20072
662,Chicago_s_Best_TV,0.878693815,21.4039946,Chicago_s_Best_TV,Tv_show,31210,2180
663,American_Ballet_Theatre,-3.763657161,-20.45502045,American_Ballet_Theatre,Non_profit_organization,258650,18261
664,American_Chopper,-19.29718056,-9.2863,American_Chopper,Tv_show,795401,4999
665,American_Dad,10.25817439,-27.80467846,American_Dad,Tv_show,13276946,127838
666,American_Eagle_Outfitters,20.24221394,-8.384523972,American_Eagle_Outfitters,Clothing,6658229,41292
667,Chick_fil_A,-26.02776146,4.023738518,Chick_fil_A,Food_beverages,5142789,35440
668,American_Idiot_The_Musical,16.85739106,-17.04351294,American_Idiot_The_Musical,Arts_entertainment_nightlife,152450,2425
669,American_Military,-23.3322528,-16.27853837,American_Military,Community,53102,2387
670,Chief_Illiniwek,1.6730865,22.59273859,Chief_Illiniwek,Public_figure,52402,141
671,American_Music_Awards,23.01255559,1.597043793,American_Music_Awards,Tv_show,427784,5762
672,American_Nitro,-18.75515065,-10.42661712,American_Nitro,Movie,76077,18586
673,Children_s_Hospital_of_Philadelphia,-16.54947432,15.21997281,Children_s_Hospital_of_Philadelphia,Non_profit_organization,38429,2103
674,Chili_s_Grill_Bar,-8.743922936,29.78567364,Chili_s_Grill_Bar,Restaurant_cafe,2354910,83102
675,ChillClock,-4.412023736,7.952883268,ChillClock,Electronics,75153,1259
676,Chiodos,17.41464118,-20.5811869,Chiodos,Musician_band,556203,12865
677,Chip_Coffey_Psychic_and_Medium,-10.4011707,-10.66046976,Chip_Coffey_Psychic_and_Medium,Public_figure,83752,10894
678,Chipotle_Mexican_Grill,-10.5045245,0.538278075,Chipotle_Mexican_Grill,Food_beverages,1821598,8120
679,CHIQ,6.888314466,32.18955167,CHIQ,Company,743487,53152
680,American_Pickers_on_History,-21.70209233,-12.0714024,American_Pickers_on_History,Tv_show,1715780,34975
681,American_Quarter_Horse_Association,-12.31450317,-9.735162881,American_Quarter_Horse_Association,Organization,425232,17274
682,Chivas_Oficial,31.7663126,8.951923038,Chivas_Oficial,Professional_sports_team,1998478,51272
683,America_s_Most_Wanted,-7.605492105,-14.55370029,America_s_Most_Wanted,Tv_show,363395,3201
684,America_s_Next_Top_Model,21.64053552,1.629927664,America_s_Next_Top_Model,Tv_show,6172524,43971
685,AMF_Bowling_Centers_Inc_,-3.617499039,0.825215656,AMF_Bowling_Centers_Inc_,Sports_recreation_activities,93916,1291
686,CVS,-12.02979251,31.24938913,CVS,Company,1111089,5296
687,Amoeba,5.553221307,-19.74558576,Amoeba,Movies_music,69956,1246
688,Chopra_Center,-8.782565122,15.38574561,Chopra_Center,Local_business,41617,3219
689,Chowder,19.60991121,-10.5934776,Chowder,Tv_show,1538455,8817
690,Chrisette_Michele,13.80332547,11.76540129,Chrisette_Michele,Musician_band,1337613,7136
691,Chris_Henry,-25.05994641,11.51702224,Chris_Henry,Athlete,172392,116
692,Chris_Jericho_WWE_Universe,-0.329889745,-5.615007875,Chris_Jericho_WWE_Universe,Athlete,457210,7234
693,Christiane_Amanpour,-7.065189451,-18.27678497,Christiane_Amanpour,Journalist,106762,4683
694,Christian_Louboutin,10.86472182,28.10364042,Christian_Louboutin,Company,1216409,68701
695,Christian_Siriano,5.227652916,15.02776788,Christian_Siriano,Clothing,73420,395
696,Christina_Aguilera,21.39162946,2.19212094,Christina_Aguilera,Musician_band,7148781,48425
697,Christina_Grimmie,24.36544474,-10.8042505,Christina_Grimmie,Musician_band,1145022,14902
698,Christina_Perri,22.06931146,-3.528580653,Christina_Perri,Musician_band,1666069,41550
699,Christi_Paul_HLN,-8.187355754,-16.38716004,Christi_Paul_HLN,Public_figure,34245,850
700,Chris_Tomlin,-27.3201143,21.11213182,Chris_Tomlin,Musician_band,1589785,7645
701,Christopher_Hitchens,-5.961382273,-22.57533491,Christopher_Hitchens,Journalist,176149,1293
702,Christopher_Moore,3.536836668,-23.36186227,Christopher_Moore,Author,103763,3460
703,Amos_Lee,2.928863004,-22.37692267,Amos_Lee,Musician_band,256867,745
704,AMP_Energy,-19.70040665,-6.581028789,AMP_Energy,Food_beverages,528884,5012
705,Chris_Young,-19.93116864,-23.2734202,Chris_Young,Musician_band,464288,5020
706,Amr_Khaled,26.45495852,15.59231689,Amr_Khaled,Public_figure,4413608,183065
707,Chronicles_of_Narnia,20.1469792,-4.633239185,Chronicles_of_Narnia,Movie,6245855,43686
708,Chrysler,-17.83648609,-9.444881754,Chrysler,Cars,325408,3642
709,Chuck_Liddell,5.881594226,-9.43307495,Chuck_Liddell,Athlete,904880,9285
710,Chuck_Swindoll,-26.87784016,21.70777745,Chuck_Swindoll,Public_figure,41244,1073
711,Chuggaaconroy,12.04524633,-31.80950169,Chuggaaconroy,Public_figure,91330,3479
712,Chuggington,-14.55790983,23.02150058,Chuggington,Tv_show,34842,684
713,Chunky_s_Cinema_Pub,5.348126324,-0.328468369,Chunky_s_Cinema_Pub,Restaurant_cafe,36346,337
714,Chuy_Bravo,5.339030416,15.40044171,Chuy_Bravo,Public_figure,59786,525
715,Amtrak,3.862863251,6.136213267,Amtrak,Travel_leisure,231472,15392
716,GoDaddy_com,-18.21954877,-6.920994978,GoDaddy_com,Internet_software,126297,1064
717,Amway_US,-4.9133202,5.476069242,Amway_US,Product_service,144165,4849
718,CiCi_s_Pizza,-0.600655092,3.67117392,CiCi_s_Pizza,Food_beverages,675006,26289
719,Cigars_International,-22.71236274,-15.45291089,Cigars_International,Retail_and_consumer_merchandise,23092,180
720,Amy_Grant,-26.12562194,20.83213425,Amy_Grant,Musician_band,211440,15496
721,Cincinnati_Cyclones,-24.6274943,11.49570262,Cincinnati_Cyclones,Professional_sports_team,31473,111
722,Amy_Lee,11.61179486,-13.84120807,Amy_Lee,Public_figure,422395,0
723,Anaheim_Ducks,-0.244790678,-13.44629515,Anaheim_Ducks,Professional_sports_team,193523,3692
724,Cincinnati_Rollergirls,-24.43359352,11.49752227,Cincinnati_Rollergirls,Amateur_sports_team,14434,287
725,Cincinnati_Zoo_Botanical_Garden,-24.39395778,11.60473144,Cincinnati_Zoo_Botanical_Garden,Attractions_things_to_do,83351,5613
726,Cinderella,19.99764424,-6.229468061,Cinderella,Movie,2729953,34186
727,Cinnabon,-2.466560056,2.030087666,Cinnabon,Company,746896,29930
728,Anarbor,18.57434694,-19.99276929,Anarbor,Musician_band,94331,178
729,Circa_Survive,17.41403345,-21.89964711,Circa_Survive,Musician_band,356964,21265
730,Ancestry_com,-5.548898597,17.02154116,Ancestry_com,Product_service,328039,4716
731,Cirque_du_Soleil,2.920003457,3.481627125,Cirque_du_Soleil,Arts_entertainment_nightlife,992212,12126
732,City_Museum_St_Louis_MO,-7.253171334,8.425365579,City_Museum_St_Louis_MO,Attractions_things_to_do,153297,3839
733,City_of_Heroes,9.797584857,-28.19061964,City_of_Heroes,Games_toys,54885,734
734,Andre_Ethier,1.085693273,-12.6257192,Andre_Ethier,Athlete,144624,357
735,Andres_Iniesta,29.51087111,10.405838,Andres_Iniesta,Athlete,10151973,500634
736,CityPASS,-3.050455072,1.580864319,CityPASS,Travel_leisure,40904,1075
737,Andrew_Jenks,4.408005775,-3.463179189,Andrew_Jenks,Public_figure,73509,35
738,Andrew_Weil_M_D_,-8.726763179,15.72160601,Andrew_Weil_M_D_,Doctor,98771,5279
739,Claim_Jumper_Restaurants,1.966938505,-10.37993217,Claim_Jumper_Restaurants,Restaurant_cafe,21713,113
740,Claire_s,22.68636684,-8.768848338,Claire_s,Retail_and_consumer_merchandise,1222559,13655
741,Andrew_W_K_,12.11014204,-20.47845808,Andrew_W_K_,Musician_band,122191,10762
742,Android_Central,-0.560946693,-39.15447703,Android_Central,Computers_internet,53897,1325
743,Clarisonic,4.741485183,29.87202763,Clarisonic,Health_beauty,121484,1085
744,Claritin,-1.248866702,-1.109471626,Claritin,Drugs,79816,190
745,Clark_Griswold,-8.350917729,-3.248812573,Clark_Griswold,Movie,1255686,120769
746,Clark_Howard,-5.106864177,-1.520361314,Clark_Howard,News_personality,130616,1191
747,Clay_Matthews_III,-27.49008232,-4.846987757,Clay_Matthews_III,Athlete,90064,4299
748,Clay_Walker,-20.15250296,-23.27199721,Clay_Walker,Musician_band,142792,693
749,Clean_Clear,21.95285801,-8.499494248,Clean_Clear,Health_beauty,526268,9568
750,Clean_House,-2.187417029,3.979273613,Clean_House,Tv_show,190715,723
751,Cleveland_Metroparks,-20.55302687,12.03141235,Cleveland_Metroparks,Government_organization,39749,2006
752,Andy_Cohen,6.433855721,16.92985439,Andy_Cohen,Public_figure,322381,0
753,Cleveland_Metroparks_Zoo,-20.60624938,11.9847337,Cleveland_Metroparks_Zoo,Attractions_things_to_do,61903,3162
754,Angel_Locsin,20.44123112,20.79377115,Angel_Locsin,Public_figure,2675806,89534
755,Cleveland_Museum_of_Art,-20.3184835,12.23986436,Cleveland_Museum_of_Art,Local_business,25040,883
756,Gain,-11.75448011,31.39979549,Gain,Company,1121598,21221
757,Cliff_Lee,-15.23426698,14.72437056,Cliff_Lee,Athlete,326104,7622
758,Gabriel_Iglesias,3.994715886,-11.46165322,Gabriel_Iglesias,Entertainer,3732761,198677
759,Clint_Dempsey,23.61161182,12.41544239,Clint_Dempsey,Athlete,165474,1058
760,Clorox_Clean_Up,-1.639723121,6.807427395,Clorox_Clean_Up,Company,104544,202
761,Clorox,-11.44779499,33.23311709,Clorox,Household_supplies,674485,6266
762,Angels_and_Airwaves,16.93513655,-19.1894825,Angels_and_Airwaves,Musician_band,785309,2661
763,Cloud_the_Stallion,-10.92390279,-9.699971169,Cloud_the_Stallion,Public_figure,35125,2709
764,Angry_Video_Game_Nerd,10.51965612,-31.42108331,Angry_Video_Game_Nerd,Entertainment,337434,2294
765,Ani_DiFranco,3.060556704,-22.70892264,Ani_DiFranco,Musician_band,234860,1487
766,A_Nightmare_on_Elm_Street,1.367738964,-5.136852533,A_Nightmare_on_Elm_Street,Movie,1981595,12621
767,Animal_Planet,-9.321566487,-9.826904178,Animal_Planet,Tv_channel,7722168,223680
768,Club_Alianza_Lima,32.19872457,9.030855391,Club_Alianza_Lima,Professional_sports_team,675528,31297
769,GAC_Great_American_Country,-19.85358872,-23.23968915,GAC_Great_American_Country,Tv_network,547585,15987
770,Anita_Renfroe,-25.17925,21.9075198,Anita_Renfroe,Comedian,40636,1776
771,Gaia_Online,19.09207736,-12.72745237,Gaia_Online,Website,539871,1043
772,Anjelah_Johnson,2.12715356,-10.34049159,Anjelah_Johnson,Public_figure,119025,3434
773,Club_America,31.98222378,9.238022048,Club_America,Professional_sports_team,994762,111424
774,Annapolis_Maryland,-13.00676609,10.01015854,Annapolis_Maryland,Public_places,49507,2982
775,GameFly,10.31713954,-30.23764938,GameFly,Product_service,975759,18998
776,Game_Informer,10.66479221,-31.16044261,Game_Informer,News_media,154065,1587
777,Anne_Rice,-8.125635179,-12.00040004,Anne_Rice,Public_figure,620487,36326
778,Club_Am_rica,32.22897635,9.353224817,Club_Am_rica,Professional_sports_team,1102385,44225
779,Gameloft,7.928497036,-33.43457536,Gameloft,Games_toys,5719186,299389
780,Games_com,-4.599164524,2.037922157,Games_com,Games_toys,152078,598
781,Annie_Lennox,-3.776755052,-22.18185152,Annie_Lennox,Musician_band,482509,12865
782,GameSpot,10.12185463,-32.24743346,GameSpot,Website,220350,10789
783,Club_Med_Official,-3.326797218,3.628013884,Club_Med_Official,Travel_leisure,306091,6432
784,Annie_s_Homegrown,-8.659574946,18.22339327,Annie_s_Homegrown,Food_beverages,253152,2054
785,Ann_Taylor,5.521092628,29.41233772,Ann_Taylor,Clothing,724616,15182
786,Anthony_Bourdain_No_Reservations,1.305351306,-23.56475271,Anthony_Bourdain_No_Reservations,Tv_show,1503739,40807
787,GameStop,13.88627803,-30.62554355,GameStop,Games_toys,4476032,116888
788,C_Mon_Man_,-12.25689906,8.984791222,C_Mon_Man_,Tv_show,17218,17
789,CNBC,-9.318405069,-17.24812266,CNBC,Tv_network,224844,5074
790,Anthony_Green,17.4477445,-21.76630248,Anthony_Green,Musician_band,168628,16515
791,Anthony_Robbins,-3.155256326,-14.35855281,Anthony_Robbins,Public_figure,473686,9080
792,Gander_Mountain,-24.31804236,-11.0704966,Gander_Mountain,Outdoor_gear_sporting_goods,449352,6505
793,Garden_Of_Life,-7.612322938,17.81985652,Garden_Of_Life,Vitamins_supplements,24985,1678
794,CNN_Black_in_America,12.22618432,13.10459581,CNN_Black_in_America,Tv_show,89832,582
795,Anthrax,10.76173331,-16.76635553,Anthrax,Musician_band,840761,13903
796,CNN_en_Espa_ol,34.58063879,11.20682205,CNN_en_Espa_ol,Tv_network,1057559,102656
797,Anthropologie,3.644427544,28.91092501,Anthropologie,Clothing,580242,10221
798,Garfield,19.67280937,-5.056221292,Garfield,Entertainer,4979700,103390
799,Anti_Monkey_Butt_Powder,-4.389345372,8.03732312,Anti_Monkey_Butt_Powder,Health_beauty,80920,4539
800,Antiques_Roadshow,-2.307249834,-20.72233501,Antiques_Roadshow,Tv_show,292604,5516
802,Garnier_Fructis,-10.40135573,32.78932504,Garnier_Fructis,Health_beauty,236638,521
803,AOL_News,-7.90708763,-16.51133931,AOL_News,News_media,47819,701
804,Gary_Allan,-19.98324818,-23.26785795,Gary_Allan,Musician_band,502694,3176
805,Gary_L_Bauer,-27.43483197,-16.786325,Gary_L_Bauer,Public_figure,41073,2928
806,Gary_Vaynerchuk,-3.300238557,-14.6926027,Gary_Vaynerchuk,Business_person,85066,1415
807,CNN_Heroes,-7.838972372,-17.16585479,CNN_Heroes,Tv_show,231745,1495
808,GASLAND,-6.054057669,-22.95821569,GASLAND,Movie,75160,4966
809,CNN,-7.913088526,-18.07486479,CNN,Media_news_publishing,3857194,67041
810,Gathering_Of_The_Vibes,2.174575195,-20.51296905,Gathering_Of_The_Vibes,Concert_venue,160182,10066
811,Gatlinburg_Tennessee,-29.27829148,2.245476201,Gatlinburg_Tennessee,Travel_leisure,227173,17633
812,Gatorade,14.00813047,-7.017898531,Gatorade,Food_beverages,5190438,19409
813,Gatorland_Orlando,-8.692974725,-0.948555589,Gatorland_Orlando,Attractions_things_to_do,32785,993
814,Gavin_Newsom,-7.82736539,-23.6946433,Gavin_Newsom,Politician,103399,2907
815,Gay_People,18.92918194,-7.853394199,Gay_People,Society_culture,315896,4777
816,General_Colin_L_Powell,-6.996735637,-20.04534982,General_Colin_L_Powell,Public_figure,45409,338
817,General_Hospital,-15.35912034,-24.2413265,General_Hospital,Tv_show,808827,86952
818,Coachella,5.64439711,-19.86672956,Coachella,Concert_tour,560734,4162
819,Coach,7.013188971,30.24970395,Coach,Retail_and_consumer_merchandise,3508453,49156
820,Coastal_com,-11.63466857,28.96167932,Coastal_com,Health_beauty,577501,1326
821,General_Motors,-17.71243684,-10.16567061,General_Motors,Company,391845,5393
822,Cobra_Starship,18.96700281,-18.93267802,Cherokee_D_Ass,Public_figure,132395,1583
822,Cobra_Starship,18.96700281,-18.93267802,Cobra_Starship,Musician_band,1368201,12732
823,Gene_Simmons_Family_Jewels_on_A_E,-6.469236253,-6.440985948,Gene_Simmons_Family_Jewels_on_A_E,Tv_show,389438,6170
824,Genesis,-1.167142864,-5.188464616,Genesis,Musician_band,654570,4106
825,Genghis_Grill,-6.862769267,-1.454093184,Genghis_Grill,Restaurant_cafe,66430,1592
826,Gentleman_s_Emporium,-3.723747405,-21.63789493,Gentleman_s_Emporium,Retail_and_consumer_merchandise,19460,246
827,Genworth_Celebrates,-4.228779423,4.899055361,Genworth_Celebrates,Product_service,13434,21
828,Code_Lyoko,19.24550815,-12.21113503,Code_Lyoko,Tv_show,167840,4216
829,George_Foreman_Cooking,-2.693554356,1.49379286,George_Foreman_Cooking,Product_service,138473,503
830,George_Lopez,3.721971091,-11.49765667,George_Lopez,Comedian,7258654,62440
831,Aperture_Science,10.215248,-31.9450197,Aperture_Science,Company,99735,10182
832,Coffee_For_Less,-5.077792832,28.46150283,Coffee_For_Less,Retail_and_consumer_merchandise,14098,994
833,Coffee_mate,-10.24203253,29.89960146,Coffee_mate,Food_beverages,778785,8697
834,Apocalyptica,12.07928664,-16.39273187,Apocalyptica,Musician_band,1797745,10062
835,Coffey_Anderson,-27.37373017,21.15703967,Coffey_Anderson,Musician_band,89004,408
836,George_Rodrigue,-7.414817807,-7.201959414,George_Rodrigue,Artist,46712,1849
837,Coheed_and_Cambria,12.79997216,-20.60057122,Coheed_and_Cambria,Musician_band,889228,2628
838,Apolo_Anton_Ohno,-2.868281377,0.053501862,Apolo_Anton_Ohno,Athlete,242975,343
839,Georges_St_Pierre,6.028942348,-9.476563375,Georges_St_Pierre,Athlete,2979467,44963
840,Applebee_s,-0.522405448,11.21466994,Applebee_s,Restaurant_cafe,2775311,64404
841,Coldplay,19.34636604,0.57411075,Coldplay,Musician_band,21648154,267286
842,ApplevsGoogle,0.569897834,-36.53774758,ApplevsGoogle,Product_service,70810,134
843,George_Strait,-19.82261138,-23.33491972,George_Strait,Musician_band,4428910,35027
844,Applique_Cafe,-30.05694569,6.153141353,Applique_Cafe,Website,9707,128
845,Georgetown_Cupcake,-13.37690688,22.7180711,Georgetown_Cupcake,Food_beverages,187886,7990
846,Cold_Stone_Creamery,-0.93348748,3.262801393,Cold_Stone_Creamery,Food_beverages,1923494,7460
847,App_Store,-0.090140923,-37.38489686,App_Store,Product_service,5312201,104345
848,Coldwater_Creek,-7.724749783,20.89561521,Coldwater_Creek,Product_service,251970,1320
849,Aquarius_Horoscope_by_DailyHoroscopes_net,-1.176402119,1.163434993,Aquarius_Horoscope_by_DailyHoroscopes_net,Website,32259,201
850,Georgia_Aquarium,-26.28982197,2.255182064,Georgia_Aquarium,Attractions_things_to_do,120992,11201
851,ESPN_Home_Court,-12.43105668,7.395366196,ESPN_Home_Court,Tv_show,301088,9173
852,Arbonne,-5.643304666,16.08548872,Arbonne,Health_beauty,106890,6496
853,Arby_s,-10.99345844,35.10144412,Arby_s,Food_beverages,1187216,24099
854,Georgia_Tech_Football,-27.0023117,4.605699753,Georgia_Tech_Football,School_sports_team,13490,137
855,Gerber_Childrenswear,-10.70897782,28.72823622,Gerber_Childrenswear,Baby_goods_kids_goods,88325,341
856,Arcade_Fire,6.055438374,-22.09440068,Arcade_Fire,Musician_band,1469184,6805
857,College_GameDay,-12.37680296,6.871936486,College_GameDay,Tv_show,1057421,27286
858,Gerber,-16.34497776,23.53036103,Gerber,Baby_goods_kids_goods,2370765,14902
859,Archiver_s,-10.43750533,21.21004863,Archiver_s,Company,72522,360
860,ArcLight_Cinemas,5.49913611,-19.44311565,ArcLight_Cinemas,Movie_theater,50670,5449
861,CollegeHumor,9.212469219,-31.08702476,CollegeHumor,Entertainment,835391,9885
862,Aretha_Franklin,11.38304692,12.03207709,Aretha_Franklin,Musician_band,646761,4221
863,Get_Real_Wise_Women_Speak,-4.270476436,-21.9068345,Get_Real_Wise_Women_Speak,Movie,40255,922
864,Ariana_Grande,23.6090969,-8.918811309,Ariana_Grande,Musician_band,866213,45614
865,Ghirardelli_Chocolate_Company,-1.663695414,6.753373123,Ghirardelli_Chocolate_Company,Food_beverages,1076115,7969
866,Ghost_Adventures,-10.57472756,-10.56118171,Ghost_Adventures,Tv_show,2324216,40836
867,COLLEGE_LACROSSE_THE_VIDEO_GAME,9.270822018,-5.851758159,COLLEGE_LACROSSE_THE_VIDEO_GAME,Games_toys,232517,1010
868,Arianna_Huffington,-6.243101335,-22.65324883,Arianna_Huffington,Public_figure,167104,0
869,Collie_Buddz,10.93073515,5.482924454,Collie_Buddz,Musician_band,219451,744
870,Arianny_Celeste,5.700606307,-9.343160483,Arianny_Celeste,Public_figure,83000,0
871,Ghostface_Killah,10.20826354,6.86132463,Ghostface_Killah,Musician_band,274305,2278
872,Ghost_Hunters,-10.5537061,-10.47402676,Ghost_Hunters,Tv_show,2446276,12896
873,Colonial_Williamsburg,-5.892543907,17.92989864,Colonial_Williamsburg,Travel_leisure,29039,903
874,Ghost_Whisperer,-16.57834942,-26.47335706,Ghost_Whisperer,Tv_show,4165096,20899
